id,session_id,visited_at,photo_name,photo_index,event_type,duration_seconds,recipient_tag,device_type,ipv4,visit_id,zoom_pct
1,go0w2v1k8mm53f4z6,2026-06-05 03:24:24.654+00,photo3.png,0,view,0,ccc,Desktop,106.206.195.133,2,0
2,go0w2v1k8mm53f4z6,2026-06-05 03:24:26.098+00,photo3.png,0,view_end,2,ccc,Desktop,106.206.195.133,2,0
3,go0w2v1k8mm53f4z6,2026-06-05 03:24:26.099+00,photo1.jpeg,1,view,0,ccc,Desktop,106.206.195.133,2,0
4,go0w2v1k8mm53f4z6,2026-06-05 03:24:27.064+00,photo1.jpeg,1,zoom,280,ccc,Desktop,106.206.195.133,2,280
5,go0w2v1k8mm53f4z6,2026-06-05 03:24:29.21+00,photo1.jpeg,1,view_end,3,ccc,Desktop,106.206.195.133,2,280
6,go0w2v1k8mm53f4z6,2026-06-05 03:28:32.696+00,photo3.png,0,view,0,ccc,Desktop,106.206.195.133,3,0
7,go0w2v1k8mm53f4z6,2026-06-05 03:28:52.94+00,photo3.png,0,view_end,21,ccc,Desktop,106.206.195.133,3,0
8,go0w2v1k8mm53f4z6,2026-06-05 03:29:06.145+00,photo3.png,0,view,0,aaa,Desktop,106.206.195.133,5,0
9,go0w2v1k8mm53f4z6,2026-06-05 03:29:07.123+00,photo3.png,0,view_end,2,aaa,Desktop,106.206.195.133,5,0
10,htvey2mhtmm69n4sx,2026-06-05 03:31:51.553+00,photo3.png,0,view,0,vvv,Desktop,,,0
11,htvey2mhtmm69n4sx,2026-06-05 03:31:53.797+00,photo3.png,0,view_end,2,vvv,Desktop,,,0
12,htvey2mhtmm69n4sx,2026-06-05 03:31:53.852+00,photo3.png,0,view,0,vvv,Desktop,,,0
13,htvey2mhtmm69n4sx,2026-06-05 03:32:05.538+00,photo3.png,0,view_end,12,vvv,Desktop,,,0
14,htvey2mhtmm69n4sx,2026-06-05 03:32:24.012+00,photo3.png,0,view,0,ddd,Desktop,,,0
15,htvey2mhtmm69n4sx,2026-06-05 03:32:25.565+00,photo3.png,0,view_end,2,ddd,Desktop,,,0
16,htvey2mhtmm69n4sx,2026-06-05 03:32:25.566+00,photo1.jpeg,1,view,0,ddd,Desktop,,,0
17,htvey2mhtmm69n4sx,2026-06-05 03:32:26.551+00,photo1.jpeg,1,view_end,1,ddd,Desktop,,,0
18,go0w2v1k8mm53f4z6,2026-06-05 03:34:22.056+00,photo3.png,0,view,0,aaa,Desktop,106.206.195.133,8,0
19,go0w2v1k8mm53f4z6,2026-06-05 03:34:37.248+00,photo3.png,0,view,0,aaa,Desktop,106.206.195.133,9,0
20,go0w2v1k8mm53f4z6,2026-06-05 03:34:44.24+00,photo3.png,0,view,0,aaa,Desktop,106.206.195.133,10,0
21,go0w2v1k8mm53f4z6,2026-06-05 03:35:19.217+00,photo3.png,0,view,0,aaa,Desktop,106.206.195.133,11,0
22,go0w2v1k8mm53f4z6,2026-06-05 03:35:22.063+00,photo3.png,0,view,0,aaa,Desktop,106.206.195.133,12,0
23,go0w2v1k8mm53f4z6,2026-06-05 03:36:02.285+00,photo3.png,0,view,0,aaa,Desktop,106.206.195.133,13,0
24,go0w2v1k8mm53f4z6,2026-06-05 03:37:08.482+00,photo3.png,0,view,0,aaa,Desktop,106.206.195.133,14,0
25,pjvwvq5u3mm54oxo1,2026-03-09 09:23:56.26+00,photo2.jpeg,1,view_end,240,,Mobile,,,0
26,i129f88k5mmiyyt00,2026-03-09 10:36:13.999+00,photo1.jpeg,0,view,0,,Mobile,,,0
27,i129f88k5mmiyyt00,2026-03-09 10:36:13.99+00,photo2.jpeg,1,view_end,4624,,Mobile,,,0
28,i129f88k5mmiyyt00,2026-03-09 10:36:15.919+00,photo1.jpeg,0,view_end,2,,Mobile,,,0
29,lg8gxk4mcmmj8txje,2026-03-09 13:57:49.798+00,photo1.jpeg,0,view_end,12,saheen-naaz,Mobile,,,0
30,nrkgf6w6wmmjg6fpk,2026-03-09 17:23:41.331+00,photo1.jpeg,0,view_end,5,ashia-hakim,Mobile,,,0
31,nrkgf6w6wmmjg6fpk,2026-03-09 17:23:41.334+00,photo2.jpeg,1,view,0,ashia-hakim,Mobile,,,0
32,nrkgf6w6wmmjg6fpk,2026-03-09 17:23:53.426+00,photo2.jpeg,1,view_end,12,ashia-hakim,Mobile,,,0
33,nrkgf6w6wmmjg6fpk,2026-03-09 17:23:53.428+00,photo1.jpeg,0,view,0,ashia-hakim,Mobile,,,0
34,nrkgf6w6wmmjg6fpk,2026-03-09 17:23:56.252+00,photo1.jpeg,0,view_end,3,ashia-hakim,Mobile,,,0
35,nrkgf6w6wmmjg6fpk,2026-03-09 17:23:56.257+00,photo2.jpeg,1,view,0,ashia-hakim,Mobile,,,0
36,nrkgf6w6wmmjg6fpk,2026-03-09 17:24:08.928+00,photo1.jpeg,0,view,0,ashia-hakim,Mobile,,,0
37,nrkgf6w6wmmjg6fpk,2026-03-09 17:24:08.923+00,photo2.jpeg,1,view_end,13,ashia-hakim,Mobile,,,0
38,nrkgf6w6wmmjg6fpk,2026-03-09 17:24:27.655+00,photo1.jpeg,0,view_end,19,ashia-hakim,Mobile,,,0
39,aq4yd6attmmkhrhhx,2026-03-10 10:54:30.767+00,photo1.jpeg,0,view,0,fatima-farooque,Mobile,157.35.40.139,,0
40,aq4yd6attmmkhrhhx,2026-03-10 10:54:37.836+00,photo1.jpeg,0,view_end,9,fatima-farooque,Mobile,157.35.40.139,,0
41,aq4yd6attmmkhrhhx,2026-03-10 10:54:37.859+00,photo2.jpeg,1,view,0,fatima-farooque,Mobile,157.35.40.139,,0
42,aq4yd6attmmkhrhhx,2026-03-10 10:54:41.585+00,photo2.jpeg,1,zoom,270,fatima-farooque,Mobile,157.35.40.139,,270
43,aq4yd6attmmkhrhhx,2026-03-10 10:54:43.166+00,photo2.jpeg,1,zoom,454,fatima-farooque,Mobile,157.35.40.139,,454
44,aq4yd6attmmkhrhhx,2026-03-10 10:54:46.416+00,photo2.jpeg,1,zoom,352,fatima-farooque,Mobile,157.35.40.139,,352
45,aq4yd6attmmkhrhhx,2026-03-10 10:54:49.023+00,photo2.jpeg,1,view_end,11,fatima-farooque,Mobile,157.35.40.139,,454
46,aq4yd6attmmkhrhhx,2026-03-10 10:54:49.046+00,photo1.jpeg,0,view,0,fatima-farooque,Mobile,157.35.40.139,,0
47,aq4yd6attmmkhrhhx,2026-03-10 10:54:51.402+00,photo1.jpeg,0,view_end,2,fatima-farooque,Mobile,157.35.40.139,,0
48,aq4yd6attmmkhrhhx,2026-03-10 10:54:51.41+00,photo2.jpeg,1,view,0,fatima-farooque,Mobile,157.35.40.139,,0
49,aq4yd6attmmkhrhhx,2026-03-10 10:54:53.111+00,photo1.jpeg,0,view,0,fatima-farooque,Mobile,157.35.40.139,,0
50,aq4yd6attmmkhrhhx,2026-03-10 10:54:53.103+00,photo2.jpeg,1,view_end,2,fatima-farooque,Mobile,157.35.40.139,,0
51,aq4yd6attmmkhrhhx,2026-03-10 10:54:55.578+00,photo1.jpeg,0,view_end,2,fatima-farooque,Mobile,157.35.40.139,,0
52,v61h2zmh3mmhxbf6o,2026-03-10 12:45:53.222+00,photo1.jpeg,0,view,0,n-anjum,Desktop,106.215.161.50,,0
53,v61h2zmh3mmhxbf6o,2026-03-10 12:45:58.472+00,photo2.jpeg,1,view,0,n-anjum,Desktop,106.215.161.50,,0
54,v61h2zmh3mmhxbf6o,2026-03-10 12:45:58.469+00,photo1.jpeg,0,view_end,7,n-anjum,Desktop,106.215.161.50,,0
55,v61h2zmh3mmhxbf6o,2026-03-10 12:46:11.636+00,photo2.jpeg,1,zoom,239,n-anjum,Desktop,106.215.161.50,,239
56,v61h2zmh3mmhxbf6o,2026-03-10 12:46:36.47+00,photo2.jpeg,1,view_end,38,n-anjum,Desktop,106.215.161.50,,239
57,nrkgf6w6wmmjg6fpk,2026-03-10 14:57:02.919+00,photo1.jpeg,0,view,0,ashia-hakim,Mobile,152.58.177.104,,0
58,nrkgf6w6wmmjg6fpk,2026-03-10 14:58:58.269+00,photo1.jpeg,0,view_end,118,ashia-hakim,Mobile,152.58.177.104,,0
59,h49cu6eylmmkier9e,2026-03-10 15:38:24.165+00,photo1.jpeg,0,view_end,7,fatma-23,Mobile,223.225.110.97,,0
60,h49cu6eylmmkier9e,2026-03-10 15:38:24.167+00,photo2.jpeg,1,view,0,fatma-23,Mobile,223.225.110.97,,0
61,h49cu6eylmmkier9e,2026-03-10 15:38:24.162+00,photo1.jpeg,0,view,0,fatma-23,Mobile,223.225.110.97,,0
62,h49cu6eylmmkier9e,2026-03-10 15:38:24.169+00,photo2.jpeg,1,zoom,311,fatma-23,Mobile,223.225.110.97,,311
63,h49cu6eylmmkier9e,2026-03-10 15:38:28.697+00,photo2.jpeg,1,zoom,311,fatma-23,Mobile,223.225.110.97,,311
64,h49cu6eylmmkier9e,2026-03-10 15:38:29.952+00,photo2.jpeg,1,zoom,112,fatma-23,Mobile,223.225.110.97,,112
65,h49cu6eylmmkier9e,2026-03-10 15:38:34.303+00,photo2.jpeg,1,zoom,267,fatma-23,Mobile,223.225.110.97,,267
66,h49cu6eylmmkier9e,2026-03-10 15:38:35.282+00,photo2.jpeg,1,view_end,17,fatma-23,Mobile,223.225.110.97,,311
67,h49cu6eylmmkier9e,2026-03-10 15:38:35.284+00,photo1.jpeg,0,view,0,fatma-23,Mobile,223.225.110.97,,0
68,h49cu6eylmmkier9e,2026-03-10 15:38:38.795+00,photo1.jpeg,0,zoom,180,fatma-23,Mobile,223.225.110.97,,180
69,h49cu6eylmmkier9e,2026-03-10 15:38:40.909+00,photo1.jpeg,0,zoom,408,fatma-23,Mobile,223.225.110.97,,408
70,h49cu6eylmmkier9e,2026-03-10 15:38:42.119+00,photo1.jpeg,0,zoom,320,fatma-23,Mobile,223.225.110.97,,320
71,h49cu6eylmmkier9e,2026-03-10 15:38:42.779+00,photo1.jpeg,0,zoom,145,fatma-23,Mobile,223.225.110.97,,145
72,h49cu6eylmmkier9e,2026-03-10 15:38:44.912+00,photo2.jpeg,1,view,0,fatma-23,Mobile,223.225.110.97,,0
73,h49cu6eylmmkier9e,2026-03-10 15:38:44.91+00,photo1.jpeg,0,view_end,10,fatma-23,Mobile,223.225.110.97,,408
74,h49cu6eylmmkier9e,2026-03-10 15:38:46.881+00,photo1.jpeg,0,view,0,fatma-23,Mobile,223.225.110.97,,0
75,h49cu6eylmmkier9e,2026-03-10 15:38:46.878+00,photo2.jpeg,1,view_end,2,fatma-23,Mobile,223.225.110.97,,0
76,h49cu6eylmmkier9e,2026-03-10 15:38:47.84+00,photo1.jpeg,0,view_end,1,fatma-23,Mobile,223.225.110.97,,0
77,pbzbha155mmkq06s1,2026-03-10 15:53:34.228+00,photo1.jpeg,0,view,0,fatma-23,Mobile,49.37.24.67,,0
78,pbzbha155mmkq06s1,2026-03-10 15:53:35.547+00,photo1.jpeg,0,view_end,3,fatma-23,Mobile,49.37.24.67,,0
79,pbzbha155mmkq06s1,2026-03-10 15:53:35.551+00,photo2.jpeg,1,view,0,fatma-23,Mobile,49.37.24.67,,0
80,pbzbha155mmkq06s1,2026-03-10 15:53:36.547+00,photo1.jpeg,0,view,0,fatma-23,Mobile,49.37.24.67,,0
81,pbzbha155mmkq06s1,2026-03-10 15:53:36.546+00,photo2.jpeg,1,view_end,1,fatma-23,Mobile,49.37.24.67,,0
82,pbzbha155mmkq06s1,2026-03-10 15:53:42.479+00,photo2.jpeg,1,view,0,fatma-23,Mobile,49.37.24.67,,0
83,pbzbha155mmkq06s1,2026-03-10 15:53:42.475+00,photo1.jpeg,0,view_end,6,fatma-23,Mobile,49.37.24.67,,0
84,pbzbha155mmkq06s1,2026-03-10 15:53:44.915+00,photo2.jpeg,1,view_end,2,fatma-23,Mobile,49.37.24.67,,0
85,pbzbha155mmkq06s1,2026-03-10 15:53:44.919+00,photo1.jpeg,0,view,0,fatma-23,Mobile,49.37.24.67,,0
86,pbzbha155mmkq06s1,2026-03-10 15:53:51.921+00,photo1.jpeg,0,view_end,7,fatma-23,Mobile,49.37.24.67,,0
87,pbzbha155mmkq06s1,2026-03-10 15:57:14.006+00,photo1.jpeg,0,view,0,fatma-23,Mobile,49.37.24.67,,0
88,pbzbha155mmkq06s1,2026-03-10 15:57:17.945+00,photo2.jpeg,1,view,0,fatma-23,Mobile,49.37.24.67,,0
89,pbzbha155mmkq06s1,2026-03-10 15:57:17.943+00,photo1.jpeg,0,view_end,6,fatma-23,Mobile,49.37.24.67,,0
90,pbzbha155mmkq06s1,2026-03-10 15:57:19.78+00,photo2.jpeg,1,view_end,2,fatma-23,Mobile,49.37.24.67,,0
91,pbzbha155mmkq06s1,2026-03-10 15:57:19.782+00,photo1.jpeg,0,view,0,fatma-23,Mobile,49.37.24.67,,0
92,pbzbha155mmkq06s1,2026-03-10 15:57:32.595+00,photo1.jpeg,0,view_end,13,fatma-23,Mobile,49.37.24.67,,233
93,pbzbha155mmkq06s1,2026-03-10 15:57:32.597+00,photo2.jpeg,1,view,0,fatma-23,Mobile,49.37.24.67,,0
94,pbzbha155mmkq06s1,2026-03-10 15:57:34.429+00,photo2.jpeg,1,zoom,416,fatma-23,Mobile,49.37.24.67,,416
95,pbzbha155mmkq06s1,2026-03-10 15:57:37.284+00,photo2.jpeg,1,zoom,572,fatma-23,Mobile,49.37.24.67,,572
96,pbzbha155mmkq06s1,2026-03-10 15:57:38.523+00,photo2.jpeg,1,zoom,435,fatma-23,Mobile,49.37.24.67,,435
97,pbzbha155mmkq06s1,2026-03-10 15:57:39.408+00,photo2.jpeg,1,zoom,429,fatma-23,Mobile,49.37.24.67,,429
98,pbzbha155mmkq06s1,2026-03-10 15:57:41.489+00,photo2.jpeg,1,zoom,295,fatma-23,Mobile,49.37.24.67,,295
99,pbzbha155mmkq06s1,2026-03-10 15:57:44.077+00,photo2.jpeg,1,zoom,375,fatma-23,Mobile,49.37.24.67,,375
100,pbzbha155mmkq06s1,2026-03-10 15:57:44.719+00,photo2.jpeg,1,zoom,351,fatma-23,Mobile,49.37.24.67,,351
101,pbzbha155mmkq06s1,2026-03-10 15:57:56.282+00,photo2.jpeg,1,zoom,416,fatma-23,Mobile,49.37.24.67,,416
102,pbzbha155mmkq06s1,2026-03-10 15:57:57.05+00,photo2.jpeg,1,zoom,389,fatma-23,Mobile,49.37.24.67,,389
103,pbzbha155mmkq06s1,2026-03-10 15:57:58.335+00,photo2.jpeg,1,view_end,26,fatma-23,Mobile,49.37.24.67,,572
104,h49cu6eylmmkier9e,2026-03-10 15:58:15.919+00,photo2.jpeg,1,view,0,fatma-23,Mobile,223.225.110.97,,0
105,h49cu6eylmmkier9e,2026-03-10 15:58:15.92+00,photo2.jpeg,1,zoom,218,fatma-23,Mobile,223.225.110.97,,218
106,h49cu6eylmmkier9e,2026-03-10 15:58:15.916+00,photo1.jpeg,0,view_end,3,fatma-23,Mobile,223.225.110.97,,0
107,h49cu6eylmmkier9e,2026-03-10 15:58:15.913+00,photo1.jpeg,0,view,0,fatma-23,Mobile,223.225.110.97,,0
108,h49cu6eylmmkier9e,2026-03-10 15:58:21.503+00,photo2.jpeg,1,zoom,302,fatma-23,Mobile,223.225.110.97,,302
109,h49cu6eylmmkier9e,2026-03-10 15:58:23.607+00,photo2.jpeg,1,zoom,412,fatma-23,Mobile,223.225.110.97,,412
110,h49cu6eylmmkier9e,2026-03-10 15:58:24.896+00,photo2.jpeg,1,zoom,339,fatma-23,Mobile,223.225.110.97,,339
111,pbzbha155mmkq06s1,2026-03-10 15:58:25.663+00,photo2.jpeg,1,zoom,383,fatma-23,Mobile,49.37.24.67,,383
112,pbzbha155mmkq06s1,2026-03-10 15:58:26.672+00,photo2.jpeg,1,zoom,465,fatma-23,Mobile,49.37.24.67,,465
113,pbzbha155mmkq06s1,2026-03-10 15:58:27.17+00,photo2.jpeg,1,zoom,425,fatma-23,Mobile,49.37.24.67,,425
114,h49cu6eylmmkier9e,2026-03-10 15:58:41.585+00,photo2.jpeg,1,zoom,298,fatma-23,Mobile,223.225.110.97,,298
115,h49cu6eylmmkier9e,2026-03-10 15:58:42.442+00,photo1.jpeg,0,view,0,fatma-23,Mobile,223.225.110.97,,0
116,h49cu6eylmmkier9e,2026-03-10 15:58:42.437+00,photo2.jpeg,1,view_end,34,fatma-23,Mobile,223.225.110.97,,412
117,h49cu6eylmmkier9e,2026-03-10 15:58:44.423+00,photo1.jpeg,0,zoom,288,fatma-23,Mobile,223.225.110.97,,288
118,h49cu6eylmmkier9e,2026-03-10 15:58:45.229+00,photo1.jpeg,0,zoom,288,fatma-23,Mobile,223.225.110.97,,288
119,pbzbha155mmkq06s1,2026-03-10 15:58:46.047+00,photo2.jpeg,1,zoom,119,fatma-23,Mobile,49.37.24.67,,119
120,pbzbha155mmkq06s1,2026-03-10 15:58:53.639+00,photo2.jpeg,1,zoom,112,fatma-23,Mobile,49.37.24.67,,112
121,h49cu6eylmmkier9e,2026-03-10 15:58:54.144+00,photo1.jpeg,0,zoom,190,fatma-23,Mobile,223.225.110.97,,190
122,pbzbha155mmkq06s1,2026-03-10 15:58:55+00,photo2.jpeg,1,zoom,112,fatma-23,Mobile,49.37.24.67,,112
123,h49cu6eylmmkier9e,2026-03-10 15:58:55.022+00,photo2.jpeg,1,view,0,fatma-23,Mobile,223.225.110.97,,0
124,h49cu6eylmmkier9e,2026-03-10 15:58:55.013+00,photo1.jpeg,0,view_end,13,fatma-23,Mobile,223.225.110.97,,288
125,pbzbha155mmkq06s1,2026-03-10 15:59:11.943+00,photo1.jpeg,0,view,0,fatma-23,Mobile,49.37.24.67,,0
126,h49cu6eylmmkier9e,2026-03-10 15:59:27.63+00,photo2.jpeg,1,view_end,33,fatma-23,Mobile,223.225.110.97,,0
127,h49cu6eylmmkier9e,2026-03-10 16:00:08.39+00,photo1.jpeg,0,view,0,fatma-23,Mobile,223.225.110.97,,0
128,h49cu6eylmmkier9e,2026-03-10 16:01:07.62+00,photo1.jpeg,0,view_end,62,fatma-23,Mobile,223.225.110.97,,0
129,h49cu6eylmmkier9e,2026-03-10 16:01:23.515+00,photo1.jpeg,0,view,0,fatma-23,Mobile,223.225.110.97,,0
130,h49cu6eylmmkier9e,2026-03-10 16:01:23.998+00,photo1.jpeg,0,view_end,2,fatma-23,Mobile,223.225.110.97,,0
131,h49cu6eylmmkier9e,2026-03-10 16:01:24.005+00,photo2.jpeg,1,view,0,fatma-23,Mobile,223.225.110.97,,0
132,h49cu6eylmmkier9e,2026-03-10 16:01:27.122+00,photo2.jpeg,1,zoom,252,fatma-23,Mobile,223.225.110.97,,252
133,h49cu6eylmmkier9e,2026-03-10 16:01:46.25+00,photo2.jpeg,1,zoom,248,fatma-23,Mobile,223.225.110.97,,248
134,h49cu6eylmmkier9e,2026-03-10 16:01:47.781+00,photo2.jpeg,1,zoom,123,fatma-23,Mobile,223.225.110.97,,123
135,h49cu6eylmmkier9e,2026-03-10 16:02:23.655+00,photo2.jpeg,1,view_end,60,fatma-23,Mobile,223.225.110.97,,252
136,7u51nemdymmku9nk3,2026-03-10 16:43:03.989+00,photo1.jpeg,0,view,0,fatma-23,Mobile,74.125.212.173,,0
137,pbzbha155mmkq06s1,2026-03-10 17:13:47.206+00,photo1.jpeg,0,view,0,fatma-23,Mobile,49.37.24.67,,0
138,pbzbha155mmkq06s1,2026-03-10 17:13:50.846+00,photo2.jpeg,1,view,0,fatma-23,Mobile,49.37.24.67,,0
139,pbzbha155mmkq06s1,2026-03-10 17:13:50.844+00,photo1.jpeg,0,view_end,5,fatma-23,Mobile,49.37.24.67,,0
140,qkigp26wemmkvcez0,2026-03-10 17:13:51.365+00,photo1.jpeg,0,view_end,1,fatma-23,Mobile,223.190.43.239,,0
141,qkigp26wemmkvcez0,2026-03-10 17:13:51.37+00,photo2.jpeg,1,view,0,fatma-23,Mobile,223.190.43.239,,0
142,qkigp26wemmkvcez0,2026-03-10 17:13:51.362+00,photo1.jpeg,0,view,0,fatma-23,Mobile,223.190.43.239,,0
143,pbzbha155mmkq06s1,2026-03-10 17:13:52.889+00,photo2.jpeg,1,view_end,2,fatma-23,Mobile,49.37.24.67,,0
144,qkigp26wemmkvcez0,2026-03-10 17:13:53.446+00,photo2.jpeg,1,view_end,2,fatma-23,Mobile,223.190.43.239,,0
145,qkigp26wemmkvcez0,2026-03-10 17:13:53.451+00,photo1.jpeg,0,view,0,fatma-23,Mobile,223.190.43.239,,0
146,qkigp26wemmkvcez0,2026-03-10 17:13:55.505+00,photo2.jpeg,1,view,0,fatma-23,Mobile,223.190.43.239,,0
147,qkigp26wemmkvcez0,2026-03-10 17:13:55.502+00,photo1.jpeg,0,view_end,2,fatma-23,Mobile,223.190.43.239,,0
148,qkigp26wemmkvcez0,2026-03-10 17:13:57.85+00,photo2.jpeg,1,zoom,153,fatma-23,Mobile,223.190.43.239,,153
149,qkigp26wemmkvcez0,2026-03-10 17:13:58.272+00,photo2.jpeg,1,view_end,3,fatma-23,Mobile,223.190.43.239,,153
150,3w3t631knmmkwnbth,2026-03-10 17:51:08.648+00,photo1.jpeg,0,view,0,fatma-23,Mobile,152.58.135.77,,0
151,3w3t631knmmkwnbth,2026-03-10 17:51:12.185+00,photo2.jpeg,1,view,0,fatma-23,Mobile,152.58.135.77,,0
152,3w3t631knmmkwnbth,2026-03-10 17:51:12.18+00,photo1.jpeg,0,view_end,6,fatma-23,Mobile,152.58.135.77,,0
153,3w3t631knmmkwnbth,2026-03-10 17:51:18.393+00,photo2.jpeg,1,view_end,6,fatma-23,Mobile,152.58.135.77,,0
154,3w3t631knmmkwnbth,2026-03-10 17:51:18.397+00,photo1.jpeg,0,view,0,fatma-23,Mobile,152.58.135.77,,0
155,3w3t631knmmkwnbth,2026-03-10 17:51:21.959+00,photo1.jpeg,0,view_end,4,fatma-23,Mobile,152.58.135.77,,0
156,h49cu6eylmmkier9e,2026-03-10 23:13:17.601+00,photo1.jpeg,0,view,0,fatma-23,Mobile,223.225.110.97,,0
157,kuy3pup2pmmks7ot6,2026-03-11 06:42:47.96+00,photo1.jpeg,0,view,0,fatma-23,Mobile,,,0
158,kuy3pup2pmmks7ot6,2026-03-11 06:43:01.287+00,photo1.jpeg,0,zoom,280,fatma-23,Mobile,,,280
159,kuy3pup2pmmks7ot6,2026-03-11 06:43:08.208+00,photo2.jpeg,1,view,0,fatma-23,Mobile,,,0
160,kuy3pup2pmmks7ot6,2026-03-11 06:43:08.205+00,photo1.jpeg,0,view_end,20,fatma-23,Mobile,,,280
161,kuy3pup2pmmks7ot6,2026-03-11 06:43:09.735+00,photo2.jpeg,1,zoom,280,fatma-23,Mobile,,,280
162,kuy3pup2pmmks7ot6,2026-03-11 06:43:13.753+00,photo2.jpeg,1,view_end,6,fatma-23,Mobile,,,280
163,kuy3pup2pmmks7ot6,2026-03-11 06:43:13.756+00,photo1.jpeg,0,view,0,fatma-23,Mobile,,,0
164,kuy3pup2pmmks7ot6,2026-03-11 06:43:19.466+00,photo1.jpeg,0,zoom,352,fatma-23,Mobile,,,352
165,kuy3pup2pmmks7ot6,2026-03-11 06:43:35.953+00,photo1.jpeg,0,zoom,352,fatma-23,Mobile,,,352
166,kuy3pup2pmmks7ot6,2026-03-11 06:43:46.716+00,photo1.jpeg,0,zoom,124,fatma-23,Mobile,,,124
167,kuy3pup2pmmks7ot6,2026-03-11 06:43:52.515+00,photo1.jpeg,0,zoom,309,fatma-23,Mobile,,,309
168,kuy3pup2pmmks7ot6,2026-03-11 06:44:04.569+00,photo1.jpeg,0,zoom,309,fatma-23,Mobile,,,309
169,kuy3pup2pmmks7ot6,2026-03-11 06:44:05.605+00,photo1.jpeg,0,zoom,212,fatma-23,Mobile,,,212
170,kuy3pup2pmmks7ot6,2026-03-11 06:44:06.405+00,photo1.jpeg,0,zoom,145,fatma-23,Mobile,,,145
171,kuy3pup2pmmks7ot6,2026-03-11 06:44:10.094+00,photo2.jpeg,1,view,0,fatma-23,Mobile,,,0
172,kuy3pup2pmmks7ot6,2026-03-11 06:44:10.086+00,photo1.jpeg,0,view_end,56,fatma-23,Mobile,,,352
173,kuy3pup2pmmks7ot6,2026-03-11 06:44:13.447+00,photo2.jpeg,1,view_end,3,fatma-23,Mobile,,,0
174,kuy3pup2pmmks7ot6,2026-03-11 06:44:38.036+00,photo1.jpeg,0,view,0,fatma-23,Mobile,,,0
175,kuy3pup2pmmks7ot6,2026-03-11 06:44:51.983+00,photo1.jpeg,0,view_end,14,fatma-23,Mobile,,,0
176,kuy3pup2pmmks7ot6,2026-03-11 06:46:23.28+00,photo1.jpeg,0,view,0,fatma-23,Mobile,,,0
177,kuy3pup2pmmks7ot6,2026-03-11 06:46:25.204+00,photo1.jpeg,0,view_end,2,fatma-23,Mobile,,,0
178,kuy3pup2pmmks7ot6,2026-03-11 06:46:50.585+00,photo1.jpeg,0,view,0,fatma-23,Mobile,,,0
179,kuy3pup2pmmks7ot6,2026-03-11 06:46:52.768+00,photo1.jpeg,0,view_end,2,fatma-23,Mobile,,,0
180,kuy3pup2pmmks7ot6,2026-03-11 06:46:52.772+00,photo2.jpeg,1,view,0,fatma-23,Mobile,,,0
181,kuy3pup2pmmks7ot6,2026-03-11 06:46:56.091+00,photo2.jpeg,1,zoom,235,fatma-23,Mobile,,,235
182,kuy3pup2pmmks7ot6,2026-03-11 06:47:02.798+00,photo2.jpeg,1,zoom,501,fatma-23,Mobile,,,501
183,kuy3pup2pmmks7ot6,2026-03-11 06:47:04.713+00,photo2.jpeg,1,zoom,600,fatma-23,Mobile,,,600
184,kuy3pup2pmmks7ot6,2026-03-11 06:47:10.602+00,photo2.jpeg,1,zoom,600,fatma-23,Mobile,,,600
185,kuy3pup2pmmks7ot6,2026-03-11 06:47:11.489+00,photo2.jpeg,1,zoom,157,fatma-23,Mobile,,,157
186,kuy3pup2pmmks7ot6,2026-03-11 06:47:15.356+00,photo2.jpeg,1,view_end,23,fatma-23,Mobile,,,600
187,kuy3pup2pmmks7ot6,2026-03-11 06:52:42.259+00,photo1.jpeg,0,view,0,fatma-23,Mobile,,,0
188,kuy3pup2pmmks7ot6,2026-03-11 06:52:47.776+00,photo1.jpeg,0,view_end,6,fatma-23,Mobile,,,0
189,kuy3pup2pmmks7ot6,2026-03-11 06:52:47.781+00,photo2.jpeg,1,view,0,fatma-23,Mobile,,,0
190,kuy3pup2pmmks7ot6,2026-03-11 06:52:50.227+00,photo2.jpeg,1,zoom,484,fatma-23,Mobile,,,484
191,kuy3pup2pmmks7ot6,2026-03-11 06:52:56.888+00,photo2.jpeg,1,zoom,484,fatma-23,Mobile,,,484
192,kuy3pup2pmmks7ot6,2026-03-11 06:52:57.587+00,photo2.jpeg,1,zoom,270,fatma-23,Mobile,,,270
193,kuy3pup2pmmks7ot6,2026-03-11 06:52:59.995+00,photo2.jpeg,1,zoom,215,fatma-23,Mobile,,,215
194,kuy3pup2pmmks7ot6,2026-03-11 06:53:06+00,photo2.jpeg,1,zoom,280,fatma-23,Mobile,,,280
195,kuy3pup2pmmks7ot6,2026-03-11 06:53:18.025+00,photo2.jpeg,1,zoom,280,fatma-23,Mobile,,,280
196,kuy3pup2pmmks7ot6,2026-03-11 06:53:19.156+00,photo2.jpeg,1,zoom,280,fatma-23,Mobile,,,280
197,kuy3pup2pmmks7ot6,2026-03-11 06:53:21.1+00,photo2.jpeg,1,zoom,600,fatma-23,Mobile,,,600
198,kuy3pup2pmmks7ot6,2026-03-11 06:53:27.497+00,photo2.jpeg,1,zoom,600,fatma-23,Mobile,,,600
199,kuy3pup2pmmks7ot6,2026-03-11 06:54:31.977+00,photo2.jpeg,1,view_end,104,fatma-23,Mobile,,,600
